fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
3.7,2011-01-27 21:30:00 UTC,-73.970892,40.755915,-73.966747,40.760517,1
20.5,2011-11-24 01:58:25 UTC,-73.965723,40.758641,-73.937824,40.855636,1
34,2015-06-02 23:16:15 UTC,-73.97489929,40.75109482,-73.90854645,40.8818779,0
52.83,2015-03-19 12:38:17 UTC,-73.8730545,40.774086,-73.98272705,40.77149582,1
6.1,2009-07-16 22:38:00 UTC,-73.978945,40.76707,-73.977897,40.783568,1
8.5,2013-06-22 13:48:00 UTC,-73.976877,40.759192,-73.991685,40.74981,1
20,2014-03-10 19:50:51 UTC,-73.893177,40.790756,-73.892578,40.788483,1
10.5,2010-05-28 08:18:34 UTC,-73.985881,40.7383,-73.96499,40.775237,1
26.5,2012-03-10 22:53:25 UTC,-73.776747,40.645265,-73.813803,40.709035,1
8,2015-06-01 21:41:06 UTC,-73.96178436,40.7595787,-73.97894287,40.7726059,4
10.6,2009-01-26 00:44:42 UTC,-73.994279,40.690409,-74.016739,40.709063,1
4.5,2010-09-21 07:06:31 UTC,-73.965372,40.759256,-73.97487,40.752373,1
9.7,2011-03-09 22:21:25 UTC,-73.977829,40.788979,-73.967935,40.760508,1
20.5,2011-12-05 08:38:34 UTC,-73.968619,40.766432,-74.008559,40.704591,1
9.3,2012-01-06 10:57:10 UTC,-73.982229,40.731822,-73.980239,40.760162,1
18.5,2014-05-25 21:09:00 UTC,-74.005385,40.707002,-73.992793,40.750742,1
5,2014-04-27 21:56:45 UTC,-73.982751,40.762738,-73.978354,40.764564,2
34,2009-08-03 08:19:45 UTC,-73.863506,40.769985,-73.97582,40.765446,1
23.5,2012-11-08 20:07:35 UTC,-73.992028,40.75497,-73.912663,40.780157,1
4.5,2009-12-11 15:57:17 UTC,-73.980909,40.774585,-73.98136,40.779419,3
8,2013-12-07 13:25:00 UTC,-73.985217,40.742177,-73.99998,40.726917,1
26.5,2010-02-27 20:13:00 UTC,-73.977765,40.766177,-73.977982,40.766937,5
5.5,2014-12-24 11:23:00 UTC,-74.004822,40.741812,-74.007312,40.733577,2
6.1,2009-03-23 20:24:00 UTC,-73.98795,40.757852,-73.988227,40.749963,1
4.9,2010-03-23 17:43:00 UTC,-73.970442,40.764695,-73.961907,40.765392,4
5.3,2010-01-26 14:55:00 UTC,-73.993085,40.752002,-73.980337,40.76483,1
8.1,2011-07-05 14:23:00 UTC,-73.99097,40.742158,-73.977728,40.72673,1
20.33,2013-04-01 00:04:15 UTC,-73.994718,40.750306,-73.950511,40.728566,1
4.5,2013-06-28 20:24:00 UTC,-73.955282,40.768865,-73.949683,40.776472,1
7,2014-05-12 12:11:28 UTC,-74.002792,40.760515,-74.004415,40.741973,1
7.7,2009-07-11 12:20:03 UTC,-73.987145,40.722568,-74.005402,40.739583,1
7.3,2009-10-16 10:32:00 UTC,-73.990575,40.746117,-74.003227,40.751447,1
33.07,2010-06-09 14:53:47 UTC,-73.862764,40.769064,-73.984033,40.752842,2
36.5,2011-05-04 13:44:00 UTC,-73.873068,40.774183,-73.978847,40.762062,5
5,2014-01-01 05:22:00 UTC,-73.99436,40.72039,-73.98577,40.72304,2
23.5,2014-06-25 17:43:16 UTC,-73.958585,40.775615,-74.00048,40.737611,1
6.1,2012-05-09 15:26:00 UTC,-73.97985,40.786315,-73.985068,40.774133,1
11,2013-01-12 18:10:00 UTC,-73.956597,40.777432,-73.980035,40.763175,1
,2014-09-05 15:23:00 UTC,-73.96826,40.76514,-73.961115,40.774882,6
11.3,2009-09-20 11:32:00 UTC,-73.975868,40.790142,-74.006695,40.751278,5
8.1,2009-11-15 19:58:00 UTC,-73.990397,40.75103,-73.981137,40.764718,1
8.9,2010-03-28 22:32:44 UTC,-74.000763,40.729744,-73.974662,40.749159,3
4.5,2011-02-19 22:25:00 UTC,-73.99784,40.68295,-73.980198,40.676842,1
11,2013-01-31 19:38:05 UTC,-73.978836,40.764745,-73.984774,40.745978,1
8.5,2013-06-18 10:27:05 UTC,-73.992108,40.764203,-73.973,40.762695,535
8.5,2013-07-04 16:41:27 UTC,0,0,0,0,1
8.1,2010-01-15 11:11:07 UTC,-73.978916,40.78712,-73.957307,40.783588,1
6.9,2010-09-19 15:17:00 UTC,-73.996268,40.738123,-73.98238,40.73617,1
6,2013-11-19 22:09:00 UTC,-73.971462,40.761332,-73.980797,40.768002,1
5.3,2009-04-27 20:28:39 UTC,-73.988927,40.760223,-73.991474,40.750591,1
6.1,2011-11-27 00:57:39 UTC,-73.980068,40.743103,-73.991181,40.750228,1
9.5,2012-11-10 00:30:53 UTC,-73.995776,40.748921,-73.968821,40.764391,2
11.5,2013-12-18 09:15:00 UTC,-73.97941,40.766107,-74.003015,40.750522,1
17,2015-03-14 09:23:41 UTC,-74.01294708,40.70524216,-73.98070526,40.7422142,6
5.3,2009-07-30 14:44:00 UTC,-73.978002,40.778607,-73.970662,40.788625,1
10,2013-06-11 16:27:57 UTC,-73.995883,40.743785,-73.990057,40.767137,1
15.5,2014-12-08 01:00:16 UTC,-73.957675,40.717887,-73.942583,40.686397,1
6.9,2010-06-11 17:41:38 UTC,-73.977757,40.762991,-73.983801,40.779518,1
18.1,2011-05-01 12:48:32 UTC,-73.986592,40.761807,-74.010659,40.704133,1
15.5,2015-05-21 09:23:05 UTC,-73.99411774,40.75117874,-73.97511292,40.75645828,1
10.1,2012-02-03 01:55:19 UTC,-73.982334,40.722411,-73.964907,40.755644,1
21.5,2013-03-22 19:20:00 UTC,-73.955235,40.773077,-74.007955,40.71711,6
8.5,2014-10-04 20:10:00 UTC,-73.99413,40.76668,-73.98861,40.75705,1
7.3,2012-08-12 16:22:52 UTC,-73.988883,40.73405,-73.992385,40.724842,1
2.5,2014-05-29 05:57:22 UTC,0,0,0,0,1
8.5,2014-09-16 15:12:19 UTC,-73.958118,40.773086,-73.946941,40.779994,1
6.1,2010-07-25 09:56:00 UTC,-73.970447,40.75779,-73.969687,40.769923,5
14.1,2012-02-25 19:43:00 UTC,-73.981097,40.764483,-73.99185,40.722037,1
6,2013-12-30 15:16:17 UTC,-73.9742,40.762693,-73.979824,40.755547,1
8.5,2014-12-05 13:59:54 UTC,-73.958823,40.783588,-73.978697,40.777533,1
8,2015-05-04 09:36:13 UTC,-73.9879303,40.72850037,-74.00728607,40.72747803,1
5.3,2012-04-25 16:19:00 UTC,-73.971913,40.75925,-73.962905,40.77216,1
10.5,2014-01-06 19:24:29 UTC,-73.978389,40.757757,-73.980442,40.733626,1
5.5,2015-02-20 07:12:52 UTC,-73.97077942,40.75881577,-73.97015381,40.74894333,1
8.1,2009-08-21 19:35:05 UTC,-73.960853,40.761557,-73.976335,40.748361,354
13,2012-11-15 08:39:00 UTC,0,0,0,0,1
8.5,2014-04-29 09:51:15 UTC,-73.99476,40.765585,-73.996026,40.758698,1
6.1,2010-11-26 16:01:01 UTC,-73.953316,40.767588,-73.971527,40.757499,1
12.9,2010-12-26 11:50:32 UTC,-73.975224,40.765201,-73.998754,40.728,1
10,2014-02-01 21:06:00 UTC,-73.979022,40.777667,-73.992172,40.721555,5
8.5,2014-07-08 20:16:00 UTC,-74.005547,40.745687,-74.011247,40.728733,6
4.9,2010-04-15 18:13:00 UTC,-73.954665,40.773395,-73.94686,40.776093,1
6,2012-09-26 13:14:47 UTC,-73.964483,40.764431,-73.956576,40.779852,1
5,2014-01-10 08:16:07 UTC,-73.98214,40.772705,-73.988691,40.774325,1
12,2014-03-12 18:12:44 UTC,-73.844904,40.736318,-73.844904,40.736318,1
13.5,2013-03-02 15:47:27 UTC,-73.98265,40.753748,-74.00793,40.741922,1
33.83,2015-03-11 14:48:58 UTC,-73.97330475,40.7563858,-73.87244415,40.77430725,1
25.7,2009-09-02 05:18:10 UTC,-73.991729,40.760501,-73.861246,40.767619,1
13.7,2010-05-21 08:35:00 UTC,-73.992128,40.739535,-73.95814,40.768797,3
10.5,2011-10-16 22:37:25 UTC,-73.997265,40.719963,-73.994268,40.754212,1
5.7,2012-03-07 11:26:12 UTC,-73.953871,40.766331,-73.962465,40.774757,1
9,2013-08-24 17:07:00 UTC,-73.993372,40.736177,-73.978277,40.75786,2
22.5,2014-02-06 11:17:00 UTC,-73.98071,40.782635,-74.00204,40.719425,1
7.5,2014-02-06 11:17:00 UTC,-73.954463,40.769887,-73.961627,40.77936,1
14.1,2011-04-20 18:51:56 UTC,-73.992131,40.724066,-73.98057,40.762877,1
9.3,2012-05-03 21:28:00 UTC,-73.972108,40.759308,-73.999263,40.761322,1
4,2014-02-22 18:41:34 UTC,-73.990366,40.757343,-73.985373,40.760604,1
5.5,2014-10-03 16:31:00 UTC,-73.99223,40.725887,-73.993782,40.735277,1
9.3,2009-05-18 12:30:00 UTC,-73.975782,40.74727,-73.96611,40.762933,1
7.3,2010-06-26 09:59:00 UTC,-73.999627,40.743547,-73.98927,40.756862,2
4.5,2013-06-20 12:36:08 UTC,-73.988446,40.770843,-73.985985,40.777708,1
,2013-09-12 11:32:00 UTC,-73.98206,40.772705,-73.956213,40.771777,55
5.7,2010-04-10 16:56:00 UTC,-73.966422,40.767587,-73.973363,40.75827,2
8,2014-11-15 13:12:56 UTC,-74.005382,40.749044,-73.99412,40.761185,1
20.5,2015-05-20 20:29:35 UTC,-74.01159668,40.70290756,-73.972229,40.76314545,2
9.3,2011-10-16 11:37:46 UTC,-73.9927,40.7372,-73.9683,40.7624,1
8.5,2011-10-21 08:18:49 UTC,-73.990387,40.73118,-74.0021,40.70805,2
8.1,2012-03-24 22:13:00 UTC,-73.990138,40.740232,-73.99523,40.718407,1
5,2013-12-09 09:16:00 UTC,-73.980617,40.74487,-73.98711,40.749577,5
5.3,2009-01-16 05:58:00 UTC,-73.99201,40.755538,-73.99796,40.755995,5
5.3,2010-04-21 13:39:00 UTC,-73.988323,40.722913,-74.002315,40.729572,1
6.9,2011-07-01 08:24:00 UTC,-73.982628,40.771032,-73.984127,40.748062,2
8.5,2014-10-21 07:04:06 UTC,-73.948403,40.78258,-73.968905,40.787675,1
6.5,2012-07-02 08:43:33 UTC,-73.975256,40.756147,-73.960543,40.775509,1
29,2012-09-15 02:17:00 UTC,-74.00324,40.733577,-73.94855,40.723342,1
21,2014-01-29 22:41:00 UTC,-73.978553,40.766717,-74.016195,40.711052,6
14.5,2009-01-02 10:13:46 UTC,-73.947043,40.780107,-73.989034,40.751587,2
32.9,2009-09-12 10:56:00 UTC,-73.982762,40.769003,-73.87262,40.774533,1
6.1,2011-05-17 07:53:19 UTC,-73.978292,40.782962,-73.961085,40.806684,1
13,2013-11-07 10:19:35 UTC,-73.985802,40.777477,-73.987414,40.754369,1
15,2014-07-11 12:24:43 UTC,-73.9942,40.751005,-73.97559,40.759188,1
4.9,2010-02-03 14:33:29 UTC,-73.968848,40.759129,-73.976118,40.765747,1
8.9,2010-11-11 21:18:00 UTC,-73.981872,40.760252,-74.002232,40.740567,5
8.1,2012-04-05 20:19:03 UTC,-73.993127,40.736777,-74.010699,40.720116,1
6,2013-04-30 16:25:36 UTC,-73.986575,40.75505,-73.980971,40.765857,1
57.33,2014-05-12 23:31:00 UTC,-73.79025,40.643705,-74.00227,40.734542,1
8,2014-05-20 13:15:00 UTC,-73.974292,40.793455,-73.978205,40.778272,1
8.5,2009-11-28 17:12:00 UTC,-73.959937,40.780397,-73.974948,40.798193,1
8.9,2010-01-31 15:21:08 UTC,-73.976061,40.75818,-73.948436,40.78255,1
10.5,2010-08-06 09:29:00 UTC,-73.96501,40.769925,-73.968125,40.778048,5
10.1,2010-09-08 15:14:00 UTC,-74.010347,40.720153,-73.99492,40.769032,2
49.8,2011-11-15 13:07:50 UTC,-73.983851,40.761851,-73.783129,40.643785,3
5,2015-02-01 17:24:59 UTC,-73.98371124,40.74961853,-73.99261475,40.74286652,1
6,2015-02-16 17:12:44 UTC,-73.95761871,40.76677322,-73.95582581,40.77876663,1
13.3,2010-02-26 23:56:00 UTC,-73.99771,40.756485,-73.987518,40.721337,
7,2015-04-09 07:20:46 UTC,-73.97834778,40.76491165,-73.98352814,40.76810837,1
10.5,2012-03-28 13:09:20 UTC,-73.999733,40.73322,-73.985659,40.759156,2
56.8,2012-12-21 13:10:00 UTC,-73.978817,40.761517,-73.789255,40.642677,1
14.5,2013-12-04 18:13:00 UTC,-73.984045,40.748432,-74.009758,40.722695,1
11.3,2010-11-25 22:54:00 UTC,-74.005448,40.725823,-74.005942,40.725048,2
6.5,2011-01-14 17:22:12 UTC,-73.970799,40.751642,-73.980333,40.748303,1
5.7,2011-06-02 14:04:00 UTC,-73.99171,40.731902,-73.97907,40.745213,1
13,2013-05-02 01:22:00 UTC,-73.961407,40.716362,-73.994242,40.694847,1
,2014-07-03 01:34:00 UTC,-73.968087,40.75514,-73.952622,40.823312,5
18.5,2011-11-10 00:09:07 UTC,-73.980992,40.744531,-73.948478,40.778086,1
14.1,2012-06-17 18:08:12 UTC,-73.957312,40.776963,-73.990408,40.751271,2
4.5,2010-01-09 21:28:55 UTC,-73.952804,40.782491,-73.961038,40.774978,2
24,2014-07-20 11:49:33 UTC,-73.874483,40.774095,-73.967098,40.711603,1
25.7,2010-01-16 13:58:13 UTC,-73.979952,40.726656,-73.951914,40.813041,1
3.3,2011-08-30 10:09:03 UTC,-73.998082,40.741128,-73.993909,40.739392,1
8.5,2012-03-26 05:47:15 UTC,-73.954353,40.779059,-73.985525,40.755313,1
5.3,2010-07-31 22:00:38 UTC,-74.003192,40.732796,-73.999881,40.719227,1
4.5,2011-06-12 01:48:00 UTC,-73.982442,40.742135,-73.992495,40.738278,1
3.7,2009-01-11 22:50:00 UTC,-73.987127,40.733377,-73.981355,40.74125,2
8.1,2011-07-26 11:56:41 UTC,-73.976809,40.775044,-73.967976,40.762807,1
16.1,2010-08-03 14:58:00 UTC,-74.00461,40.716322,-74.003732,40.658428,
12.9,2011-05-22 00:30:32 UTC,-73.979746,40.781009,-73.980523,40.738272,1
8.1,2011-08-20 13:40:33 UTC,-73.989393,40.726381,-73.997417,40.714365,2
9.5,2013-03-14 11:13:00 UTC,-73.957788,40.781995,-73.96262,40.764742,1
23.5,2014-09-02 00:02:00 UTC,-73.944145,40.702737,-73.913985,40.77846,2
2.5,2009-02-22 22:48:00 UTC,0,0,-74.005433,40.726685,2
11,2009-03-28 20:05:13 UTC,-73.95822,40.768717,-73.989314,40.739968,1
6.1,2011-10-10 18:31:34 UTC,-73.984847,40.761632,-73.965846,40.754548,2
28,2014-07-13 11:15:00 UTC,-73.87093,40.773787,-73.966003,40.755425,1
10,2014-07-23 08:42:00 UTC,-73.99276,40.751162,-73.98098,40.752827,1
10.1,2009-04-03 11:58:00 UTC,-73.987997,40.737872,-73.988583,40.757525,1
7.7,2011-04-30 04:15:00 UTC,-73.982377,40.739743,-73.959688,40.758598,5
8,2014-03-26 22:46:23 UTC,-73.976248,40.760885,-73.991236,40.750376,1
6.1,2009-07-16 18:04:00 UTC,-73.953432,40.766765,-73.968447,40.7649,1
20.5,2012-09-13 11:31:00 UTC,-73.98646,40.751527,-73.953732,40.787725,1
9.5,2013-11-19 10:38:00 UTC,-74.003197,40.744075,-74.00067,40.726062,1
7,2014-02-14 05:55:36 UTC,-73.95893,40.763626,-73.973753,40.759813,1
8.5,2011-07-13 07:32:00 UTC,-73.98732,40.738957,-74.004458,40.707322,1
7.5,2014-05-30 21:44:34 UTC,-73.964127,40.792641,-73.979984,40.782037,2
11.5,2015-06-22 19:04:41 UTC,-73.95744324,40.76170349,-73.97323608,40.78707886,1
7.7,2010-04-29 08:27:00 UTC,-73.998418,40.735472,-74.01432,40.713072,1
6.1,2011-12-14 20:47:00 UTC,-73.978192,40.745775,-73.975422,40.73007,2
38.5,2012-09-02 23:09:00 UTC,-73.977473,40.746538,-73.851405,40.689473,2
11.5,2015-05-28 11:56:51 UTC,-73.98195648,40.76792145,-73.97608948,40.7951889,2
6,2012-09-24 23:07:15 UTC,-73.980914,40.779513,-73.970524,40.796703,1
17,2013-05-02 18:59:25 UTC,-74.016361,40.712852,-73.984364,40.729531,1
7.5,2014-08-15 21:24:00 UTC,-73.988477,40.739202,-74.001812,40.740582,1
5.5,2015-05-16 11:33:57 UTC,-73.97361755,40.78464127,-73.97045135,40.79611969,
6.9,2011-03-20 17:25:00 UTC,-73.979605,40.752025,-73.993742,40.756685,1
3,2013-02-15 12:13:00 UTC,-73.994313,40.735362,-73.997212,40.73681,1
63,2014-03-03 19:03:42 UTC,-73.998881,40.734511,-73.971341,40.760929,1
,2009-03-16 04:47:17 UTC,0,0,0,0,1
38.8,2012-11-30 11:02:00 UTC,-73.97462,40.756922,-73.864002,40.767872,1
6,2013-03-10 04:12:00 UTC,-74.000405,40.71857,-74.00004,40.726592,1
6.5,2014-06-18 07:38:20 UTC,-73.980695,40.742047,-73.97293,40.759006,1
14.5,2014-08-01 01:59:00 UTC,-73.977567,40.778957,-73.991272,40.72782,1
2.5,2010-01-19 01:10:00 UTC,-73.99872,40.624708,-73.99872,40.624708,1
4.1,2009-04-10 17:32:00 UTC,-73.993962,40.735152,-74.00358,40.732207,1
13.3,2010-08-21 14:22:57 UTC,-74.005752,40.717735,-73.962639,40.766952,2
6,2012-12-08 23:27:00 UTC,-74.003502,40.738745,-73.993317,40.752022,3
6.5,2013-01-16 16:40:00 UTC,-73.987437,40.738262,-73.975865,40.74594,1
12.5,2013-03-25 11:32:32 UTC,-74.006545,40.716519,-73.993427,40.752308,1
21.5,2014-05-09 12:55:00 UTC,-73.965747,40.77121,-74.005188,40.729157,1
49.57,2010-10-23 18:39:00 UTC,-73.782215,40.644272,-73.782217,40.64427,2
38.1,2010-11-13 04:38:00 UTC,-74.00761,40.725875,-73.867393,40.859275,1
10.1,2011-07-10 02:08:08 UTC,-73.993027,40.725563,-73.958591,40.717069,1
4.5,2010-04-28 18:58:00 UTC,-73.966902,40.76209,-73.972658,40.761098,1
5.3,2011-12-17 13:53:00 UTC,-73.987885,40.749152,-73.975165,40.759095,3
8,2013-10-31 23:44:00 UTC,-74.004978,40.719012,-74.006807,40.706832,1
7.7,2009-07-30 21:24:21 UTC,-73.999556,40.738662,-73.979409,40.727603,1
7.5,2012-10-01 09:02:00 UTC,-73.986717,40.76152,-73.968675,40.796662,2
5.5,2015-03-17 13:30:23 UTC,-73.95622253,40.78130722,-73.9595108,40.77655029,1
7.7,2009-03-01 18:37:49 UTC,-73.997631,40.724238,-74.009196,40.710869,1
8.1,2010-02-12 21:30:03 UTC,-73.978894,40.763859,-73.946947,40.779657,1
5.5,2014-07-12 13:17:34 UTC,-73.976995,40.763962,-73.978033,40.757489,1
6.5,2015-06-13 07:19:10 UTC,-73.98194122,40.74060822,-73.99118042,40.748909,1
4.5,2013-08-06 23:24:46 UTC,-73.99758,40.729132,-73.991998,40.725226,1
7,2013-09-24 18:23:52 UTC,-73.945542,40.774462,-73.957452,40.783008,1
17.5,2014-02-19 12:48:00 UTC,-73.961757,40.76281,-73.999328,40.7493,1
4.9,2011-02-13 14:48:57 UTC,-73.96498,40.759943,-73.971154,40.764252,2
6,2013-06-01 12:53:00 UTC,-73.963967,40.808232,-73.972693,40.793455,1
4.5,2010-03-11 20:59:00 UTC,-73.99303,40.762935,-73.99059,40.757643,5
10.5,2014-09-22 11:58:00 UTC,-73.97248,40.784842,-73.954747,40.775662,1
8.9,2010-02-17 22:51:00 UTC,-74.005798,40.741247,-74.01719,40.705187,1
6.1,2010-02-28 16:56:00 UTC,-74.00186,40.737772,-74.009763,40.714795,5
14.5,2010-08-07 13:46:00 UTC,-74.002285,40.73961,-73.952757,40.779637,1
6.1,2010-10-23 12:11:31 UTC,-73.993656,40.74735,-73.982864,40.742636,
5.7,2012-03-15 23:48:00 UTC,-73.954327,40.764005,-73.956155,40.775967,
8,2013-01-13 13:38:00 UTC,-73.989647,40.74729,-73.985648,40.735408,5
5.5,2013-05-25 15:46:29 UTC,-73.963307,40.798379,-73.97504,40.78278,1
52,2014-09-10 12:09:01 UTC,-73.985722,40.749696,-73.973577,40.74901,1
49.8,2011-04-18 11:58:00 UTC,-73.972822,40.793295,-73.782862,40.64395,2
49.8,2012-04-22 17:10:00 UTC,-73.95403,40.74158,-73.995527,40.742962,1
16,2013-10-29 01:09:14 UTC,0,0,0,0,1
16.5,2014-07-07 13:52:00 UTC,-73.979962,40.759952,-73.99467,40.723662,1
4.5,2009-12-29 14:23:00 UTC,0,0,0,0,1
11.3,2010-04-16 17:02:00 UTC,-73.972412,40.78123,-73.989187,40.758375,5
10,2012-11-10 12:37:00 UTC,-73.947073,40.779932,-73.96799,40.765642,2
16.5,2012-11-11 03:12:00 UTC,-74.003815,40.743057,-73.948877,40.778277,1
8.9,2009-09-13 12:47:43 UTC,-73.996439,40.725517,-73.976375,40.751634,2
6.9,2011-02-22 13:35:00 UTC,-73.971638,40.763382,-73.953767,40.783715,1
5,2013-01-22 23:26:29 UTC,-73.921155,40.766861,-73.913181,40.765184,1
4,2014-06-01 02:24:00 UTC,-73.991992,40.714875,-73.997173,40.714412,1
5.7,2009-03-18 09:02:00 UTC,-73.977655,40.748835,-73.991915,40.754223,1
2.9,2011-04-22 09:02:09 UTC,-73.964774,40.772788,-73.963266,40.774752,1
52,2012-10-17 05:35:00 UTC,-73.789985,40.646382,-74.03497,40.611455,1
10.5,2013-07-21 11:22:00 UTC,-73.959742,40.773777,-73.988177,40.748772,1
38.83,2013-08-05 15:08:42 UTC,-73.97881,40.764147,-73.86535,40.770732,3
4.5,2013-09-17 21:21:00 UTC,-74.000125,40.747762,-74.005557,40.73871,5
7,2014-10-25 02:16:35 UTC,-73.992318,40.724933,-73.981101,40.741954,1
12.9,2010-02-03 20:51:29 UTC,-73.954191,40.764029,-73.918043,40.766876,1
53,2011-03-20 21:39:21 UTC,-73.978279,40.724843,-74.00277,40.723674,2
36,2011-04-08 23:29:49 UTC,-73.985125,40.74187,-73.996269,40.737978,1
5.5,2013-04-22 10:52:53 UTC,-73.983752,40.737981,-73.975042,40.748834,1
13.5,2013-07-31 10:49:00 UTC,-73.963305,40.757785,-73.945842,40.781722,1
22,2014-05-01 14:20:00 UTC,-74.016847,40.704765,-73.975607,40.748965,1
11,2014-08-05 20:46:20 UTC,-73.873207,40.774149,-73.920299,40.764046,1
5,2009-01-29 20:49:03 UTC,-73.995414,40.733265,-73.991471,40.727619,1
9.7,2010-12-24 19:14:07 UTC,-74.008163,40.73873,-73.9903,40.767205,1
4.9,2012-01-28 21:33:18 UTC,-73.955322,40.78284,-73.955797,40.773673,0
9.5,2013-04-19 23:05:47 UTC,-74.004614,40.724284,-73.977553,40.746468,1
6.5,2014-10-08 06:49:18 UTC,0,0,0,0,1
8.5,2015-06-16 14:28:22 UTC,-73.95664978,40.77500916,-73.96678925,40.76708221,6
5.5,2012-09-21 14:04:49 UTC,-73.98101,40.78174,-73.989225,40.77622,1
10.5,2014-06-17 22:48:00 UTC,-73.978015,40.759927,-73.956005,40.768142,1
4.5,2009-01-06 22:30:00 UTC,-73.998965,40.73831,-73.997162,40.747027,
4.9,2009-12-31 22:27:00 UTC,-73.996958,40.722988,-74.005807,40.726383,
7.3,2010-07-02 16:58:45 UTC,-73.978321,40.753844,-73.982309,40.777037,
5.3,2011-02-02 07:52:21 UTC,-74.006924,40.703967,-74.012995,40.705742,
14.1,2011-02-04 18:43:06 UTC,-74.003605,40.720436,-73.985766,40.759837,
6.5,2014-06-02 08:31:14 UTC,-73.966418,40.770348,-73.955528,40.76583,
3.7,2010-03-25 10:20:00 UTC,-73.994448,40.690077,-73.988643,40.693565,3
11.7,2012-02-24 18:44:00 UTC,-73.953996,40.770532,-73.986594,40.742354,1
9,2014-01-04 21:11:00 UTC,-73.97764,40.752347,-73.970392,40.768867,2
10.1,2009-04-08 08:52:00 UTC,-73.974353,40.763542,-73.990128,40.732237,1
49.8,2012-02-17 08:14:00 UTC,-73.788127,40.647295,-73.978957,40.756305,5
8.1,2012-04-18 19:08:00 UTC,-74.000338,40.717538,-74.00771,40.705213,1
7.3,2009-05-11 08:16:13 UTC,-73.968412,40.786347,-73.952285,40.789819,1
5.7,2011-05-16 23:10:43 UTC,-73.984797,40.763133,-73.975928,40.765276,2
10.5,2011-12-03 20:56:00 UTC,-74.001972,40.734998,-73.981498,40.743742,1
8.1,2012-03-23 19:13:00 UTC,-73.962563,40.79985,-73.98419,40.770172,5
28.5,2012-09-19 09:22:56 UTC,-73.952827,40.772524,-74.000287,40.75857,1
45,2010-04-16 19:12:00 UTC,-73.982682,40.775085,-74.00731,40.741228,2
13.7,2011-10-25 14:19:00 UTC,-73.964307,40.773437,-73.989902,40.735977,1
7.3,2012-03-16 18:02:35 UTC,-73.981596,40.769859,-73.9746,40.760504,1
5.5,2014-03-28 07:03:26 UTC,-73.968589,40.75909,-73.97673,40.759161,1
11.5,2013-12-04 08:44:06 UTC,-73.982061,40.775128,-73.974957,40.759715,1
8,2015-01-14 20:54:03 UTC,-73.97602081,40.75501633,-73.9966507,40.7632637,1
4.9,2009-01-09 14:41:24 UTC,-73.958259,40.768903,-73.954744,40.779351,1
3.7,2010-04-20 21:39:00 UTC,-73.987802,40.752183,-73.985067,40.747572,1
13.5,2012-12-24 23:12:00 UTC,-73.973522,40.792337,-73.942002,40.822752,5
10.5,2011-03-01 08:53:00 UTC,-74.006277,40.73306,-73.977088,40.771765,1
10,2014-05-15 18:23:00 UTC,-73.962393,40.778807,-73.979503,40.771362,2
11.5,2014-08-12 03:11:51 UTC,-74.00406,40.741953,-73.979982,40.762617,2
16,2014-09-03 18:08:00 UTC,-74.00696,40.75149,-74.00058,40.7211,1
8.9,2009-07-25 15:42:18 UTC,-73.957668,40.77933,-73.983479,40.76042,2
4.5,2012-11-14 17:19:00 UTC,-73.981177,40.779345,-73.973628,40.789612,1
9.5,2014-05-04 17:30:29 UTC,-74.005328,40.721161,-73.984595,40.742348,1
5.3,2010-01-20 11:21:00 UTC,-74.010468,40.703142,-73.999873,40.71414,5
4.1,2010-04-27 06:04:37 UTC,-73.961373,40.760497,-73.954164,40.764079,1
453,2011-03-03 07:40:59 UTC,-74.007816,40.733536,-73.986556,40.74004,1
18.1,2011-12-16 08:40:00 UTC,-74.007673,40.705285,-73.974562,40.763668,1
9.7,2012-07-10 13:13:07 UTC,-73.991003,40.733332,-73.986998,40.747792,1
6,2012-10-22 10:43:00 UTC,-73.968658,40.770303,-73.982578,40.774702,1
5,2014-02-12 08:04:10 UTC,-73.966568,40.795888,-73.970033,40.787512,1
6.9,2012-01-30 13:25:00 UTC,-73.983952,40.74928,-73.97778,40.737878,2
14.5,2014-04-25 19:37:49 UTC,-73.97987,40.765709,-74.001389,40.736309,1
14.1,2009-11-07 14:13:00 UTC,-74.010005,40.771582,-74.003845,40.75982,1
6.9,2012-08-15 21:23:38 UTC,-74.002667,40.734013,-73.988277,40.72334,1
16,2013-10-05 20:24:51 UTC,-73.794116,40.657058,-73.794132,40.657039,1
6.5,2015-06-22 01:54:24 UTC,-74.00007629,40.72861099,-73.98873138,40.72217178,6
3.3,2010-09-07 02:25:00 UTC,-73.982188,40.776687,-73.974647,40.784025,1
6.5,2011-06-13 10:59:34 UTC,-73.976504,40.757149,-73.988537,40.759387,2
5,2013-04-11 09:14:00 UTC,-73.99292,40.737055,-74.001562,40.738412,2
6.1,2011-07-16 06:12:00 UTC,-73.999728,40.733533,-73.984657,40.755913,1
57.33,2014-11-18 09:19:00 UTC,-73.77672,40.645412,-73.978832,40.774932,1
5.3,2009-11-26 18:36:00 UTC,-73.97712,40.759838,-73.981875,40.745338,1
